text,code,tags
"4-110-107. Waiver.
Any waiver of a provision of this chapter is contrary to public policy, void, and unenforceable.","s = Section(sectionNumber=""4-110-107"", sectionTitle=""Waiver"")

r = Rule(s, Expression(s, ""Any waiver of a provision of this chapter""))
r.rule_type = Rule.PROHIBITION
r.description = Expression(s, ""is contrary to public policy, void, and unenforceable"")",['#prohibition']
"§14–3506.;(b)
This section does not require the inclusion of the names or other personal identifying information of recipients of notices of the breach of the security of a system.","s = Section(sectionNumber=""§14–3506"")
s2 = Section(""(b)"")
s.add_subsection(s2)
e = Exemption(s2, Expression(s2, ""This section does not require the inclusion of the names or other personal identifying information of recipients of notices of the breach of the security of a system""))",['#exemption']
"NRS 603A.215  Security measures for data collector that accepts payment card; use of encryption; liability for damages; applicability.;5.
As used in this section:
(c) ""Facsimile"" means an electronic transmission between two dedicated fax machines using Group 3 or Group 4 digital formats that conform to the International Telecommunications Union T.4 or T.38 standards or computer modems that conform to the International Telecommunications Union T.31 or T.32 standards. The term does not include onward transmission to a third device after protocol conversion, including, but not limited to, any data storage device.
(d) ""Multifunctional device"" means a machine that incorporates the functionality of devices, which may include, without limitation, a printer, copier, scanner, facsimile machine or electronic mail terminal, to provide for the centralized management, distribution or production of documents.
(e) ""Payment card"" has the meaning ascribed to it in NRS 205.","s = Section(sectionNumber=""NRS 603A.215"", sectionTitle=""Security measures for data collector that accepts payment card; use of encryption; liability for damages; applicability"")
s5 = Section(""5."")
s.add_subsection(s5)
s5c = Section(""(c)"")
s5.add_subsection(s5c) 
d3 = Definition(s5c, Expression(s5c, ""Facsimile""))
d3.meaning.append(Expression(s5c, ""an electronic transmission between two dedicated fax machines using Group 3 or Group 4 digital formats that conform to the International Telecommunications Union T.4 or T.38 standards or computer modems that conform to the International Telecommunications Union T.31 or T.32 standards""))
d3.exclusions.append(Expression(s5c, ""onward transmission to a third device after protocol conversion, including, but not limited to, any data storage device""))
s5d = Section(""(d)"")
s5.add_subsection(s5d)
d4 = Definition(s5d, Expression(s5d, ""Multifunctional device""))
d4.meaning.append(Expression(s5d, ""a machine that incorporates the functionality of devices, which may include, without limitation, a printer, copier, scanner, facsimile machine or electronic mail terminal, to provide for the centralized management, distribution or production of documents.""))
s5e = Section(""(e)"")
s5.add_subsection(s5e)
d5 = Definition(s5e, Expression(s5e, ""Payment card""))
d5.meaning.append(Expression(s5e, ""meaning ascribed to it in NRS 205""))
ref1=Reference(s5e, ""NRS 205"", d5)
d5.add_is_refined_by(d5)","['#definition', '#exclusion', '#continuation', '#refined_by', '#reference']"
"5. The notice required by this section shall be directly provided to the affected persons by one of the following methods:
(a) written notice;
(b) electronic notice, provided that the person to whom notice is required has expressly consented to receiving said notice in electronic form and a log of each such notification is kept by the person or business who notifies affected persons in such form; provided further, however, that in no case shall any person or business require a person to consent to accepting said notice in said form as a condition of establishing any business relationship or engaging in any transaction.
(c) telephone notification provided that a log of each such notification is kept by the person or business who notifies affected persons; or
(d) substitute notice, if a business demonstrates to the state attorney general that the cost of providing notice would exceed two hundred fifty thousand dollars, or that the affected class of subject persons to be notified exceeds five hundred thousand, or such business does not have sufficient contact information. Substitute notice shall consist of all of the following:
(1) e-mail notice when such business has an e-mail address for the subject persons, except if the breached information includes an e-mail address in combination with a password or security question and answer that would permit access to the online account, in which case the person or business shall instead provide clear and conspicuous notice delivered to the consumer online when the consumer is connected to the online account from an internet protocol address or from an online location which the person or business knows the consumer customarily uses to access the online account;
(2) conspicuous posting of the notice on such business's web site page, if such business maintains one; and
(3) notification to major statewide media.","s = Section(sectionNumber=""5."")
r = Rule(s, Expression(s, ""The notice required by this section""))
r.rule_type = Rule.OBLIGATION
r.description = Expression(s, ""shall be directly provided to the affected persons by one of the following methods"")
s.add_subsection(r)

s5a = Section(""(a)"")
s.add_subsection(s5a)
r.description.includes.append(Expression(s5a, ""written notice""))

s5b = Section(""(b)"")
s.add_subsection(s5b)
r.description.includes.append(Expression(s5b, ""electronic notice, provided that the person to whom notice is required has expressly consented to receiving said notice in electronic form and a log of each such notification is kept by the person or business who notifies affected persons in such form""))

r2 = Rule(s5b, Expression(s5b, ""person or business""))
r2.rule_type = Rule.PROHIBITION
r2.description = Expression(s5b, ""provided further, however, that in no case shall any person or business require a person to consent to accepting said notice in said form as a condition of establishing any business relationship or engaging in any transaction"")
r2.add_is_exception_to(r)

s5c = Section(""(c)"")
s.add_subsection(s5c)
r.description.includes.append(Expression(s5c, ""telephone notification, provided that a log of each such notification is kept by the person or business who notifies affected persons""))

s5d = Section(""(d)"")
s.add_subsection(s5d)
r.description.includes.append(Expression(s5d, ""substitute notice if a business demonstrates to the state attorney general that the cost of providing notice would exceed two hundred fifty thousand dollars, or that the affected class of subject persons to be notified exceeds five hundred thousand, or such business does not have sufficient contact information""))

r1= Rule(s5d, Expression(s5d, ""Substitute notice""))
r1.rule_type = Rule.OBLIGATION
r1.description = Expression(s, ""shall consist of all of the following"")
r1.add_refines(r)

s5d1 = Section(""(1)"")
s5d.add_subsection(s5d1)
r1.description.includes.append(Expression(s5d1, ""e-mail notice when such business has an e-mail address for the subject persons""))

r3 = Rule(s5d1, Expression(s5d1, ""person or business""))
r3.rule_type = Rule.OBLIGATION
r3.description = Expression(s5d1, ""shall instead provide clear and conspicuous notice delivered to the consumer online when the consumer is connected to the online account from an internet protocol address or from an online location which the person or business knows the consumer customarily uses to access the online account"")
r3.add_exception(Expression(s5d1, ""if the breached information includes an e-mail address in combination with a password or security question and answer that would permit access to the online account""))
r3.add_is_exception_to(r1)

s5d2 = Section(""(2)"")
s5d.add_subsection(s5d2)
r1.description.includes.append(Expression(s5d2, ""conspicuous posting of the notice on such business's web site page, if such business maintains one""))

s5d3 = Section(""(3)"")
s5d.add_subsection(s5d3)
r1.description.includes.append(Expression(s5d3, ""notification to major statewide media""))","['#obligation', '#exception_to', '#refines', '#continuation', '#exception']"
"(d) ""Consumer reporting agency"" shall mean any person which, for monetary fees, dues, or on a cooperative nonprofit basis, regularly engages in whole or in part in the practice of assembling or evaluating consumer credit information or other information on consumers for the purpose of furnishing consumer reports to third parties, and which uses
any means or facility of interstate commerce for the purpose of preparing or furnishing consumer reports. A list of consumer reporting agencies shall be compiled by the state attorney general and furnished upon request to any person or business required to make a notification under subdivision two of this section.","s_d = Section(""(d)"")
d1 = Definition(s_d, Expression(s_d, ""Consumer reporting agency""))
d1.meaning.append(Expression(s_d, ""any person which, for monetary fees, dues, or on a cooperative nonprofit basis, regularly engages in whole or in part in the practice of assembling or evaluating consumer credit information or other information on consumers for the purpose of furnishing consumer reports to third parties, and which uses any means or facility of interstate commerce for the purpose of preparing or furnishing consumer reports.""))

i = Information(s_d, Expression(s_d, ""A list of consumer reporting agencies shall be compiled by the state attorney general and furnished upon request to any person or business required to make a notification under subdivision two of this section""))
ref1=Reference(s_d, ""subdivision two of this section"", target=i)
i.add_is_refined_by(ref1)","['#information', '#definition', '#refined_by', '#reference']"
"NRS 603A.020  ""Breach of the security of the system data"" defined.;None
""Breach of the security of the system data"" means unauthorized acquisition of computerized data that materially compromises the security, confidentiality or integrity of personal information maintained by the data collector. The term does not include the good faith acquisition of personal information by an employee or agent of the data collector for a legitimate purpose of the data collector, so long as the personal information is not used for a purpose unrelated to the data collector or subject to further unauthorized disclosure.","s = Section(sectionNumber=""603A.020"", sectionTitle=""Breach of the security of the system data defined"")
d = Definition(s, Expression(s, ""Breach of the security of the system data""))
d.meaning.append(Expression(s, ""unauthorized acquisition of computerized data that materially compromises the security, confidentiality or integrity of personal information maintained by the data collector""))
d.exclusions.append(Expression(s, ""the good faith acquisition of personal information by an employee or agent of the data collector for a legitimate purpose of the data collector, so long as the personal information is not used for a purpose unrelated to the data collector or subject to further unauthorized disclosure""))","['#definition', '#exclusion']"
"§14–3501.;(c)
""Encrypted"" means the transformation of data through the use of an algorithmic process into a form in which there is a low probability of assigning meaning without use of a confidential process or key.","s = Section(sectionNumber=""14–3501"")
sc = Section(""(c)"")
s.add_subsection(sc)
d = Definition(sc, Expression(sc, ""Encrypted""))
d.meaning.append(Expression(sc, ""the transformation of data through the use of an algorithmic process into a form in which there is a low probability of assigning meaning without use of a confidential process or key""))",['#definition']
"(3) At the discretion of the person or business, the security breach notification may also include any of the following:
(A) Information about what the person or business has done to protect individuals whose information has been breached.
(B) Advice on steps that people whose information has been breached may take to protect themselves.
(C) In breaches involving biometric data, instructions on how to notify other entities that used the same type of biometric data as an authenticator to no longer rely on data for authentication purposes.","s3 = Section(""(3)"")
r = Rule(s3, Expression(s3, ""the security breach notification""))
r.rule_type = Rule.PERMISSION
r.description = Expression(s3, ""may also include any of the following:"")
r.conditions.append(Expression(s3, ""At the discretion of the person or business""))

s3a = Section(""(A)"")
s3.add_subsection(s3a)
r.description.includes.append(Expression(s3a, ""Information about what the person or business has done to protect individuals whose information has been breached""))

s3b = Section(""(B)"")
s3.add_subsection(s3b)
r.description.includes.append(Expression(s3b, ""Advice on steps that people whose information has been breached may take to protect themselves""))

s3c = Section(""(C)"")
s3.add_subsection(s3c)
r.description.includes.append(Expression(s3c, ""In breaches involving biometric data, instructions on how to notify other entities that used the same type of biometric data as an authenticator to no longer rely on data for authentication purposes""))","['#continuation', '#permission', '#condition']"
"(a) For purposes of this section, (1) ""breach of security"" means unauthorized access to or unauthorized acquisition of electronic files, media, databases or computerized data, containing personal information when access to the personal information has not been secured by encryption or by any other method or technology that renders the personal information unreadable or unusable;","sa = Section(""(a)"")
sa1=Section(""(1)"")
sa.add_subsection(sa1)
d1 = Definition(sa1, Expression(sa1, ""breach of security""))
d1.meaning.append(Expression(sa1, ""unauthorized access to or unauthorized acquisition of electronic files, media, databases or computerized data, containing personal information when access to the personal information has not been secured by encryption or by any other method or technology that renders the personal information unreadable or unusable""))",['#definition']
"9. Any covered entity required to provide notification of a breach, including breach of information that is not ""private information"" as defined in paragraph (b) of subdivision one of this section, to the secretary of health and human services pursuant to the Health Insurance Portability and Accountability Act of 1996 or the Health Information Technology for Economic and Clinical Health Act, as amended from time to time, shall provide such notification to the state attorney general within five business days of notifying the secretary.","s9 = Section(""9."")
r = Rule(s9, Expression(s9, ""Any covered entity required to provide notification of a breach, including breach of information that is not 'private information' as defined in paragraph (b) of subdivision one of this section, to the secretary of health and human services pursuant to the Health Insurance Portability and Accountability Act of 1996 or the Health Information Technology for Economic and Clinical Health Act, as amended from time to time""))
r.rule_type = Rule.OBLIGATION
r.description = Expression(s9, ""shall provide such notification to the state attorney general within five business days of notifying the secretary"")
ref1=Reference(s9, ""paragraph (b) of subdivision one of this section"", target=r)
r.add_is_refined_by(ref1)
ref2=Reference(s9, ""the Health Insurance Portability and Accountability Act of 1996"", target=r)
r.add_follows(ref2)
ref3=Reference(s9, ""the Health Information Technology for Economic and Clinical Health Act"", target=r)
r.add_follows(ref3)","['#obligation', '#follows', '#refined_by', '#reference']"
"4-110-105. Disclosure of security breaches.
(f) Notwithstanding subsection (e) of this section, a person or business that maintains its own notification procedures as part of an information security policy for the treatment of personal information and is otherwise consistent with the timing requirements of this section shall be deemed to be in compliance with the notification requirements of this section if the person or business notifies affected persons in accordance with its policies in the event of a breach of the security of the system.","s = Section(sectionNumber=""4-110-105"", sectionTitle=""Disclosure of security breaches"")
sf = Section(""(f)"")
s.add_subsection(sf)
r = Rule(sf, Expression(sf, ""person or business that maintains its own notification procedures as part of an information security policy for the treatment of personal information""))
r.rule_type = Rule.PERMISSION
r.description = Expression(sf, ""shall be deemed to be in compliance with the notification requirements of this section"")
r.conditions.append(Expression(sf, ""otherwise consistent with the timing requirements of this section""))
r.conditions.append(Expression(sf, ""the person or business notifies affected persons in accordance with its policies in the event of a breach of the security of the system.""))
ref1=Reference(sf, ""subsection (e) of this section"", r)
r.add_is_exception_to(ref1)","['#condition', '#permission', '#exception_to', '#reference']"
"Section 5: Applicability of other state and federal laws
This chapter does not relieve a person or agency from the duty to comply with requirements of any applicable general or special law or federal law regarding the protection and privacy of personal information; provided however, a person who maintains procedures for responding to a breach of security pursuant to federal laws, rules, regulations, guidance, or guidelines, is deemed to be in compliance with this chapter if the person notifies affected Massachusetts residents in accordance with the maintained or required procedures when a breach occurs; provided further that the person also notifies the attorney general and the director of the office of consumer affairs and business regulation of the breach as soon as practicable and without unreasonable delay following the breach. The notice to be provided to the attorney general and the director of the office of consumer affairs and business regulation shall consist of, but not be limited to, any steps the person or agency has taken or plans to take relating to the breach pursuant to the applicable federal law, rule, regulation, guidance or guidelines; provided further that if said person or agency does not comply with applicable federal laws, rules, regulations, guidance or guidelines, then it shall be subject to the provisions of this chapter.","s = Section(sectionNumber=""5"", sectionTitle=""Applicability of other state and federal laws"")

r1=Rule(s, Expression(s, ""This chapter""))
r1.rule_type=Rule.OBLIGATION
r1.description=Expression(s, ""does not relieve a person or agency from the duty to comply with requirements of any applicable general or special law or federal law regarding the protection and privacy of personal information"")

cond1_rule = Rule(s, Expression(s, ""a person who maintains procedures for responding to a breach of security pursuant to federal laws, rules, regulations, guidance, or guidelines""))
cond1_rule.rule_type=Rule.PERMISSION
cond1_rule.description = Expression(s, ""is deemed to be in compliance with this chapter"")
cond1_rule.conditions.append(Expression(s, ""the person notifies affected Massachusetts residents in accordance with the maintained or required procedures when a breach occurs""))
cond1_rule.conditions.append(Expression(s, ""provided further that the person also notifies the attorney general and the director of the office of consumer affairs and business regulation of the breach as soon as practicable and without unreasonable delay following the breach""))
cond1_rule.add_is_exception_to(r1)

notice_rule = Rule(s, Expression(s, ""The notice to be provided to the attorney general and the director of the office of consumer affairs and business regulation""))
notice_rule.rule_type=Rule.OBLIGATION
notice_rule.description = Expression(s, ""shall consist of, but not be limited to, any steps the person or agency has taken or plans to take relating to the breach pursuant to the applicable federal law, rule, regulation, guidance or guidelines"")
notice_rule.add_refines(cond1_rule)

noncomp_rule = Rule(s, Expression(s, ""if said person or agency does not comply with applicable federal laws, rules, regulations, guidance or guidelines""))
noncomp_rule.rule_type=Rule.OBLIGATION
noncomp_rule.description = Expression(s, ""shall be subject to the provisions of this chapter"")
noncomp_rule.add_exception(cond1_rule)","['#refines', '#obligation', '#condition', '#permission', '#exception', '#exception_to']"
"Section 1. (a) As used in this chapter, the following words shall, unless the context clearly requires otherwise, have the following meanings:—
''Person'', a natural person, corporation, association, partnership or other legal entity.","section1 = Section(sectionNumber=""1"")

subsection_a = Section(""(a)"")
section1.add_subsection(subsection_a) 

person_expression = Expression(subsection_a, ""Person"")
definition_person = Definition(subsection_a, person_expression)

meaning_expression = Expression(subsection_a, ""a natural person, corporation, association, partnership or other legal entity"")
definition_person.meaning.append(meaning_expression)",['#definition']
"(b) (2) If notice of a breach of security is required by subdivision (1) of this subsection:
(A) The person who owns, licenses or maintains computerized data that includes personal information, shall, not later than the time when notice is provided to the resident, also provide notice of the breach of security to the Attorney General; and
(B) The person who owns or licenses computerized data that includes personal information, shall offer to each resident whose personal information under clause (i) or (ii) of subparagraph (a) of subdivision (2) of subsection (a) of this section was breached or is reasonably believed to have been breached, appropriate identity theft prevention services and, if applicable, identity theft mitigation services. Such service or services shall be provided at no cost to such resident for a period of not less than two years. Such person shall provide all information necessary for such resident to enroll in such service or services and shall include information on how such resident can place a credit freeze on such resident's credit file.","sb = Section(""(b)"")
sb2 = Section(""(2)"")
sb.add_subsection(sb2)
condition =Expression(sb2, ""notice of a breach of security is required by subdivision (1) of this subsection"")
sb2A = Section(""(A)"")
sb2.add_subsection(sb2A)
r1 = Rule(sb2A, Expression(sb2A, ""The person who owns, licenses or maintains computerized data that includes personal information""))
r1.conditions.append(condition)
ref1=Reference(sb2A, ""subdivision (1) of this subsection"", target=r1)
r1.add_follows(ref1)
r1.rule_type = Rule.OBLIGATION
r1.description = Expression(sb2A, ""shall, not later than the time when notice is provided to the resident, provide notice of the breach of security to the Attorney General"")
 
sb2B = Section(""(B)"")
sb2.add_subsection(sb2B)
r2 = Rule(sb2B, Expression(sb2B, ""The person who owns or licenses computerized data that includes personal information""))
r2.conditions.append(condition)
ref2=Reference(sb2B, ""subdivision (1) of this subsection"", target=r2)
r2.add_follows(ref2)
r2.rule_type = Rule.OBLIGATION
r2.description = Expression(sb2B, ""shall offer to each resident whose personal information under clause (i) or (ii) of subparagraph (a) of subdivision (2) of subsection (a) of this section was breached or is reasonably believed to have been breached, appropriate identity theft prevention services and, if applicable, identity theft mitigation services"")
ref3=Reference(sb2B, ""clause (i) or (ii) of subparagraph (a) of subdivision (2) of subsection (a) of this section"", target=r2)
r2.add_follows(ref3)

r3 = Rule(sb2B, Expression(sb2B, ""Such service or services""))
r3.rule_type = Rule.OBLIGATION
r3.description = Expression(sb2B, ""shall be provided at no cost to such resident for a period of not less than two years"")
r3.add_refines(r2)

r4a = Rule(sb2B, Expression(sb2B, ""Such a person""))
r4a.rule_type = Rule.OBLIGATION
r4a.description=Expression(sb2B, ""shall provide all information necessary for such resident to enroll in such service or services"")
r4a.add_refines(r2)
r4b = Rule(sb2B, Expression(sb2B, ""Such a person""))
r4b.rule_type = Rule.OBLIGATION
r4b.description=Expression(sb2B, ""shall include information on how such resident can place a credit freeze on such resident's credit file"")
r4a.add_refines(r2)","['#continuation', '#obligation', '#condition', '#refines', '#follows', '#reference']"
"4-110-108. Penalties.
Any violation of this chapter is punishable by action of the Attorney General under the provisions of § 4-88-101 et seq.","s = Section(sectionNumber=""4-110-108"", sectionTitle=""Penalties"")
r1 = Rule(s, Expression(s, ""Any violation of this chapter""))
r1.rule_type = Rule.PENALTY
r1.description = Expression(s, ""is punishable by action of the Attorney General under the provisions of § 4-88-101 et seq."")
ref1=Reference(s, ""§ 4-88-101 et seq."", target=r1)
r1.add_follows(ref1)","['#penalty', '#followed_by', '#reference']"
"NRS 603A.220  Disclosure of breach of security of system data; methods of disclosure; applicability.;1.
Except as otherwise provided in subsection 7, a data collector that owns or licenses computerized data which includes personal information shall disclose any breach of the security of the system data following discovery or notification of the breach to any resident of this State whose unencrypted personal information was, or is reasonably believed to have been, acquired by an unauthorized person. The disclosure must be made in the most expedient time possible and without unreasonable delay, consistent with the legitimate needs of law enforcement, as provided in subsection 3, or any measures necessary to determine the scope of the breach and restore the reasonable integrity of the system data.","s = Section(sectionNumber=""NRS 603A.220"", sectionTitle=""Disclosure of breach of security of system data; methods of disclosure"")
s1 = Section(""1."")
s.add_subsection(s1)
r1 = Rule(s1, Expression(s1, ""data collector that owns or licenses computerized data which includes personal information""))
r1.rule_type = Rule.OBLIGATION
r1.description = Expression(s1, ""shall disclose any breach of the security of the system data following discovery or notification of the breach to any resident of this State whose unencrypted personal information was, or is reasonably believed to have been, acquired by an unauthorized person"")
ref1=Reference(s1, ""subsection 7"", target=r1)
r1.add_exception(ref1)
r2 = Rule(s1, Expression(s1, ""The disclosure""))
r2.rule_type = Rule.OBLIGATION
r2.description = Expression(s, ""must be made in the most expedient time possible and without unreasonable delay"")
r2.conditions.append(Expression(s, ""consistent with the legitimate needs of law enforcement, as provided in subsection 3, or any measures necessary to determine the scope of the breach and restore the reasonable integrity of the system data""))
r2.add_refines(r1)
ref2=Reference(s1, ""subsection 3"", target=r2)
r2.add_follows(ref2)","['#obligation', '#follows', '#exception', '#refines', '#reference', '#condition']"
"NRS 603A.100  Applicability; waiver of provisions prohibited.;3.
Any waiver of the provisions of NRS 603A.010 to 603A.290, inclusive, is contrary to public policy, void and unenforceable.","s = Section(sectionNumber=""603A.100"", sectionTitle=""Applicability; waiver of provisions prohibited"")
s3 = Section(sectionNumber=""3."")
s.add_subsection(s3)
r1=Rule(s3, Expression(s3, ""Any waiver of the provisions of NRS 603A.010 to 603A.290, inclusive""))
r1.rule_type = Rule.PROHIBITION
r1.description = Expression(s3, ""is contrary to public policy, void and unenforceable"")",['#prohibition']
"NRS 603A.200  Destruction of certain records.;1.
A business that maintains records which contain personal information concerning the customers of the business shall take reasonable measures to ensure the destruction of those records when the business decides that it will no longer maintain the records.","s = Section(sectionNumber=""NRS 603A.200"", sectionTitle=""Destruction of certain records"")
s1 = Section(""1."")
s.add_subsection(s1)
r = Rule(s1, Expression(s1, ""A business that maintains records which contain personal information concerning the customers of the business""))
r.rule_type = Rule.OBLIGATION
r.description = Expression(s1, ""shall take reasonable measures to ensure the destruction of those records when the business decides that it will no longer maintain the records."")",['#obligation']
"10. The provisions of this section shall be exclusive and shall preempt any provisions of local law, ordinance or code, and no locality shall impose requirements that are inconsistent with or more restrictive than those set forth in this section.","s10 = Section(sectionNumber=""10."")

r1 = Rule(s10, Expression(s10, ""The provisions of this section""))
r1.rule_type = Rule.OBLIGATION
r1.description = Expression(s10, ""shall be exclusive and shall preempt any provisions of local law, ordinance or code"")

r2 = Rule(s10, Expression(s10, ""no locality""))
r2.rule_type = Rule.PROHIBITION
r2.description = Expression(s10, ""shall impose requirements that are inconsistent with or more restrictive than those set forth in this section"")
r2.add_refines(r1)","['#prohibition', '#follows']"
"NRS 603A.217  Alternative methods of and technologies for encryption: Adoption of regulations.;None
Upon receipt of a well-founded petition, the Office of the Chief Information Officer within the Office of the Governor may, pursuant to chapter 233B of NRS, adopt regulations which identify alternative methods or technologies which may be used to encrypt data pursuant to NRS 603A.215.","s = Section(sectionNumber=""NRS 603A.217"", sectionTitle=""Alternative methods of and technologies for encryption: Adoption of regulations"")
r = Rule(s, Expression(s, ""the Office of the Chief Information Officer within the Office of the Governor""))
r.rule_type = Rule.PERMISSION
r.description = Expression(s, ""may, pursuant to chapter 233B of NRS, adopt regulations which identify alternative methods or technologies which may be used to encrypt data pursuant to NRS 603A.215"")
r.conditions.append(Expression(s, ""Upon receipt of a well-founded petition""))
ref1=Reference(s, ""chapter 233B of NRS"", target=r)
r.add_follows(ref1)
ref2=Reference(s, ""NRS 603A.215"", target=r)
r.add_follows(ref2)","['#permission', '#condition', '#follows', '#reference']"
"Section 3 Duty to report known security breach or unauthorized use of personal information 
(b) The notice to be provided to the resident shall include, but shall not be limited to: (i) the resident's right to obtain a police report; (ii) how a resident may request a security freeze and the necessary information to be provided when requesting the security freeze; (iii) that there shall be no charge for a security freeze; and (iv) mitigation services to be provided pursuant to this chapter; provided, however, that said notice shall not include the nature of the breach of security or unauthorized acquisition or use, or the number of residents of the commonwealth affected by said breach of security or unauthorized access or use. The person or agency that experienced the breach of security shall provide a sample copy of the notice it sent to consumers to the attorney general and the office of consumer affairs and business regulation. A notice provided pursuant to this section shall not be delayed on grounds that the total number of residents affected is not yet ascertained. In such case, and where otherwise necessary to update or correct the information required, a person or agency shall provide additional notice as soon as practicable and without unreasonable delay upon learning such additional information.","s = Section(sectionNumber=""3"", sectionTitle=""Duty to report known security breach or unauthorized use of personal information"")
sb = Section(""(b)"")
s.add_subsection(sb)

r1 = Rule(sb, Expression(sb, ""The notice to be provided to the resident""))
r1.rule_type = Rule.OBLIGATION
r1.description = Expression(sb, ""shall include, but shall not be limited to:"")

sbi = Section(""(i)"")
sb.add_subsection(sbi)
e1 = Expression(sbi, ""the resident's right to obtain a police report"")
r1.description.includes.append(e1)

sbii = Section(""(ii)"")
sb.add_subsection(sbii)
e2 = Expression(sbii, ""how a resident may request a security freeze and the necessary information to be provided when requesting the security freeze"")
r1.description.includes.append(e2)

sbiii = Section(""(iii)"")
sb.add_subsection(sbiii)
e3 = Expression(sbiii, ""there shall be no charge for a security freeze"")
r1.description.includes.append(e3)

sbiv = Section(""(iv)"")
sb.add_subsection(sbiv)
e4 = Expression(sbiv, ""mitigation services to be provided pursuant to this chapter"")
r1.description.includes.append(e4)

r1a = Rule(sb, Expression(sb, ""said notice""))
r1a.rule_type = Rule.PROHIBITION
r1a.description = Expression(sb, ""shall not include the nature of the breach of security or unauthorized acquisition or use, or the number of residents of the commonwealth affected by said breach of security or unauthorized access or use"") 
r1a.add_is_exception_to(r1)

r2 = Rule(sb, Expression(sb, ""The person or agency that experienced the breach of security""))
r2.rule_type = Rule.OBLIGATION
r2.description = Expression(sb, ""shall provide a sample copy of the notice it sent to consumers to the attorney general and the office of consumer affairs and business regulation"")
r2.add_follows(r1)

r3 = Rule(sb, Expression(sb, ""A notice provided pursuant to this section""))
r3.rule_type = Rule.PROHIBITION
r3.description = Expression(sb, ""shall not be delayed on the grounds that the total number of residents affected is not yet ascertained"")
r3.add_refines(r1)

# Define an obligation for providing additional notices when necessary
r4 = Rule(sb, Expression(sb, ""a person or agency""))
r4.rule_type = Rule.OBLIGATION
r4.conditions.append(Expression(sb, ""In such case, and where otherwise necessary to update or correct the information required""))
r4.description = Expression(sb, ""shall provide additional notice as soon as practicable and without unreasonable delay upon learning such additional information"")
r4.add_refines(r3)","['#refines', '#continuation', '#prohibition', '#obligation', '#condition', '#follows', '#exception_to']"
"NRS 603A.220  Disclosure of breach of security of system data; methods of disclosure; applicability.;4.
For purposes of this section, except as otherwise provided in subsection 5, the notification required by this section may be provided by one of the following methods:
(a) Written notification.
(b) Electronic notification, if the notification provided is consistent with the provisions of the Electronic Signatures in Global and National Commerce Act, 15 U.S.C. §§ 7001 et seq.
(c) Substitute notification, if the data collector demonstrates that the cost of providing notification would exceed $250,000, the affected class of subject persons to be notified exceeds 500,000 or the data collector does not have sufficient contact information. Substitute notification must consist of all the following:
(1) Notification by electronic mail when the data collector has electronic mail addresses for the subject persons.
(2) Conspicuous posting of the notification on the Internet website of the data collector, if the data collector maintains an Internet website.
(3) Notification to major statewide media.","s = Section(sectionNumber=""NRS 603A.220"", sectionTitle=""Disclosure of breach of security of system data; methods of disclosure"")
s4 = Section(""4."")
s.add_subsection(s4)
r=Rule(s4, Expression(s4, ""the notification required by this section""))
r.rule_type=Rule.PERMISSION
r.description=Expression(s4, ""may be provided by one of the following methods:"")
ref1=Reference(s4, ""subsection 5"", r)
r.add_exception(ref1)
s4a = Section(""(a)"")
s4.add_subsection(s4a)
r.description.includes.append(Expression(s4a, ""Written notification.""))
s4b = Section(""(b)"")
s4.add_subsection(s4b)
r.description.includes.append(Expression(s4b, ""Electronic notification, if the notification provided is consistent with the provisions of the Electronic Signatures in Global and National Commerce Act, 15 U.S.C. §§ 7001 et seq.""))
ref1 = Reference(s4b, ""Electronic Signatures in Global and National Commerce Act, 15 U.S.C. §§ 7001 et seq."", target=r)
r.add_follows(ref1)
s4c = Section(""(c)"")
s4.add_subsection(s4c)
e=Expression(s4c, ""Substitute notification, if the data collector demonstrates that the cost of providing notification would exceed $250,000, the affected class of subject persons to be notified exceeds 500,000 or the data collector does not have sufficient contact information."")
r.description.includes.append(e)

r2 = Rule(s, Expression(s, ""Substitute notification""))
r2.rule_type = Rule.OBLIGATION
r2.description = Expression(s, ""must consist of all the following:"")
r2.add_refines(r)

s4c1 = Section(""(1)"")
s4c.add_subsection(s4c1)
r2.description.includes.append(Expression(s4c1, ""Notification by electronic mail when the data collector has electronic mail addresses for the subject persons.""))
s4c2 = Section(""(2)"")
s4c.add_subsection(s4c2)
r2.description.includes.append(Expression(s4c2, ""Conspicuous posting of the notification on the Internet website of the data collector, if the data collector maintains an Internet website.""))
s4c3 = Section(""(3)"")
s4c.add_subsection(s4c3)
r2.description.includes.append(Expression(s4c3, ""Notification to major statewide media.""))","['#permission', '#continuation', '#exception', '#follows', '#obligation', '#refines', '#reference']"
